id,university_name,graduation_year,major_name,degree,employment_rate,employment_type,industry,province,city,salary_min,salary_max,salary_avg,salary_true,achievement_rate,data_source
1603,东北大学,2023,功能材料,本科,84.2,企业就业,采矿冶金,辽宁省,大连市,4592,8781,6686.5,6100,0.912,东北大学_2023届毕业生就业质量报告
1604,东北大学,2023,功能材料,本科,84.2,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1605,东北大学,2023,功能材料,本科,84.2,升学,教育,山东省,济南市,,,,,,东北大学_2023届毕业生就业质量报告
1606,东北大学,2023,功能材料,本科,84.2,升学,教育,江苏省,南京市,,,,,,东北大学_2023届毕业生就业质量报告
1607,东北大学,2023,功能材料,本科,84.2,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1608,东北大学,2023,功能材料,本科,84.2,企业就业,金融业,北京市,北京市,8675,10144,9409.5,9400,0.999,东北大学_2023届毕业生就业质量报告
1609,东北大学,2023,功能材料,本科,84.2,考公,公共管理,广东省,广州市,6471,10324,8397.5,8100,0.965,东北大学_2023届毕业生就业质量报告
1610,东北大学,2023,功能材料,本科,84.2,企业就业,信息技术,上海市,上海市,9876,12886,11381.0,11800,1.037,东北大学_2023届毕业生就业质量报告
1611,东北大学,2023,功能材料,本科,84.2,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1612,东北大学,2023,功能材料,本科,84.2,升学,教育,湖南省,长沙市,,,,,,东北大学_2023届毕业生就业质量报告
1613,东北大学,2023,功能材料,本科,84.2,企业就业,农林牧渔,辽宁省,沈阳市,6343,7551,6947.0,7000,1.008,东北大学_2023届毕业生就业质量报告
1614,东北大学,2023,车辆工程,博士,100.0,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1615,东北大学,2023,动力工程及工程热物理,博士,100.0,高校/科研,科学研究,辽宁省,沈阳市,14238,16773,15505.5,15700,1.013,东北大学_2023届毕业生就业质量报告
1616,东北大学,2023,化工过程机械,博士,100.0,高校/科研,科学研究,江苏省,无锡市,6791,8754,7772.5,8200,1.055,东北大学_2023届毕业生就业质量报告
1617,东北大学,2023,化工过程机械,博士,100.0,企业就业,制造业,天津市,天津市,13963,16910,15436.5,15700,1.017,东北大学_2023届毕业生就业质量报告
1618,东北大学,2023,化工过程机械,博士,100.0,考公,公共管理,辽宁省,大连市,8866,12056,10461.0,10500,1.004,东北大学_2023届毕业生就业质量报告
1619,东北大学,2023,化工过程机械,博士,100.0,高校/科研,科学研究,北京市,北京市,5733,8242,6987.5,7100,1.016,东北大学_2023届毕业生就业质量报告
1620,东北大学,2023,化工过程机械,博士,100.0,企业就业,制造业,广东省,广州市,13686,15696,14691.0,14300,0.973,东北大学_2023届毕业生就业质量报告
1621,东北大学,2023,机械电子工程,博士,100.0,企业就业,教育,山东省,济南市,7582,11918,9750.0,9500,0.974,东北大学_2023届毕业生就业质量报告
1622,东北大学,2023,机械电子工程,博士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1623,东北大学,2023,机械电子工程,博士,100.0,高校/科研,科学研究,辽宁省,大连市,12178,13827,13002.5,12900,0.992,东北大学_2023届毕业生就业质量报告
1624,东北大学,2023,机械电子工程,博士,100.0,企业就业,电子通信,河北省,石家庄市,12410,15055,13732.5,13400,0.976,东北大学_2023届毕业生就业质量报告
1625,东北大学,2023,机械电子工程,博士,100.0,企业就业,电子通信,辽宁省,沈阳市,13971,16926,15448.5,15600,1.01,东北大学_2023届毕业生就业质量报告
1626,东北大学,2023,机械电子工程,博士,100.0,高校/科研,科学研究,辽宁省,大连市,10426,13935,12180.5,11100,0.911,东北大学_2023届毕业生就业质量报告
1627,东北大学,2023,机械电子工程,博士,100.0,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1628,东北大学,2023,机械电子工程,博士,100.0,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1629,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,辽宁省,大连市,16170,19056,17613.0,17400,0.988,东北大学_2023届毕业生就业质量报告
1630,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,北京市,北京市,15100,18357,16728.5,16400,0.98,东北大学_2023届毕业生就业质量报告
1631,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,江苏省,南京市,8769,11213,9991.0,10300,1.031,东北大学_2023届毕业生就业质量报告
1632,东北大学,2023,机械工程,博士,100.0,考公,公共管理,上海市,上海市,19698,23465,21581.5,21400,0.992,东北大学_2023届毕业生就业质量报告
1633,东北大学,2023,机械工程,博士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1634,东北大学,2023,机械工程,博士,100.0,企业就业,制造业,北京市,北京市,16359,18376,17367.5,17300,0.996,东北大学_2023届毕业生就业质量报告
1635,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,辽宁省,鞍山市,12143,16693,14418.0,13700,0.95,东北大学_2023届毕业生就业质量报告
1636,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,湖南省,株洲市,11405,14475,12940.0,12500,0.966,东北大学_2023届毕业生就业质量报告
1637,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,湖南省,长沙市,13241,17287,15264.0,15200,0.996,东北大学_2023届毕业生就业质量报告
1638,东北大学,2023,机械工程,博士,100.0,企业就业,医疗卫生,辽宁省,沈阳市,2301,3561,2931.0,3000,1.024,东北大学_2023届毕业生就业质量报告
1639,东北大学,2023,机械工程,博士,100.0,企业就业,教育,天津市,天津市,6679,9085,7882.0,8200,1.04,东北大学_2023届毕业生就业质量报告
1640,东北大学,2023,机械工程,博士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1641,东北大学,2023,机械工程,博士,100.0,企业就业,制造业,广东省,深圳市,18757,21756,20256.5,20200,0.997,东北大学_2023届毕业生就业质量报告
1642,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,湖北省,宜昌市,15369,18275,16822.0,17200,1.022,东北大学_2023届毕业生就业质量报告
1643,东北大学,2023,机械工程,博士,100.0,高校/科研,科学研究,福建省,厦门市,20879,24375,22627.0,22200,0.981,东北大学_2023届毕业生就业质量报告
1644,东北大学,2023,机械设计及理论,博士,94.4,高校/科研,科学研究,四川省,成都市,14998,18402,16700.0,16400,0.982,东北大学_2023届毕业生就业质量报告
1645,东北大学,2023,机械设计及理论,博士,94.4,考公,公共管理,山东省,烟台市,8264,12143,10203.5,9800,0.96,东北大学_2023届毕业生就业质量报告
1646,东北大学,2023,机械设计及理论,博士,94.4,企业就业,文化传媒,辽宁省,鞍山市,17484,19602,18543.0,18100,0.976,东北大学_2023届毕业生就业质量报告
1647,东北大学,2023,机械设计及理论,博士,94.4,高校/科研,科学研究,北京市,北京市,15676,19335,17505.5,16500,0.943,东北大学_2023届毕业生就业质量报告
1648,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,广东省,佛山市,10030,12782,11406.0,11900,1.043,东北大学_2023届毕业生就业质量报告
1649,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,北京市,北京市,15779,18625,17202.0,16500,0.959,东北大学_2023届毕业生就业质量报告
1650,东北大学,2023,机械设计及理论,博士,94.4,高校/科研,科学研究,辽宁省,大连市,15468,17899,16683.5,16100,0.965,东北大学_2023届毕业生就业质量报告
1651,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,辽宁省,鞍山市,10722,14032,12377.0,11300,0.913,东北大学_2023届毕业生就业质量报告
1652,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,山东省,烟台市,13337,15628,14482.5,15000,1.036,东北大学_2023届毕业生就业质量报告
1653,东北大学,2023,机械设计及理论,博士,94.4,高校/科研,科学研究,上海市,上海市,16620,20439,18529.5,18000,0.971,东北大学_2023届毕业生就业质量报告
1654,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,辽宁省,鞍山市,11634,14605,13119.5,13000,0.991,东北大学_2023届毕业生就业质量报告
1655,东北大学,2023,机械设计及理论,博士,94.4,企业就业,制造业,辽宁省,大连市,9742,14049,11895.5,11700,0.984,东北大学_2023届毕业生就业质量报告
1656,东北大学,2023,机械设计及理论,博士,94.4,高校/科研,科学研究,北京市,北京市,15524,17120,16322.0,16400,1.005,东北大学_2023届毕业生就业质量报告
1657,东北大学,2023,机械设计及理论,博士,94.4,企业就业,金融业,福建省,厦门市,16342,20172,18257.0,17700,0.969,东北大学_2023届毕业生就业质量报告
1658,东北大学,2023,机械设计及理论,博士,94.4,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1659,东北大学,2023,机械制造及其自动化,博士,71.4,高校/科研,科学研究,广东省,珠海市,16404,18240,17322.0,17700,1.022,东北大学_2023届毕业生就业质量报告
1660,东北大学,2023,机械制造及其自动化,博士,71.4,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1661,东北大学,2023,机械制造及其自动化,博士,71.4,高校/科研,科学研究,辽宁省,鞍山市,10637,13596,12116.5,11800,0.974,东北大学_2023届毕业生就业质量报告
1662,东北大学,2023,机械制造及其自动化,博士,71.4,企业就业,采矿冶金,辽宁省,大连市,9068,11964,10516.0,9800,0.932,东北大学_2023届毕业生就业质量报告
1663,东北大学,2023,机械制造及其自动化,博士,71.4,企业就业,制造业,湖北省,武汉市,9016,11599,10307.5,10700,1.038,东北大学_2023届毕业生就业质量报告
1664,东北大学,2023,机械制造及其自动化,博士,71.4,企业就业,制造业,辽宁省,鞍山市,8582,11380,9981.0,10200,1.022,东北大学_2023届毕业生就业质量报告
1665,东北大学,2023,机械制造及其自动化,博士,71.4,高校/科研,科学研究,辽宁省,沈阳市,23019,25258,24138.5,24700,1.023,东北大学_2023届毕业生就业质量报告
1666,东北大学,2023,先进制造,博士,100.0,企业就业,金融业,辽宁省,大连市,11072,13610,12341.0,12600,1.021,东北大学_2023届毕业生就业质量报告
1667,东北大学,2023,动力工程,硕士,100.0,企业就业,文化传媒,湖北省,宜昌市,6790,10644,8717.0,8400,0.964,东北大学_2023届毕业生就业质量报告
1668,东北大学,2023,动力工程,硕士,100.0,企业就业,能源环保,广东省,广州市,12061,15754,13907.5,13500,0.971,东北大学_2023届毕业生就业质量报告
1669,东北大学,2023,动力工程,硕士,100.0,企业就业,教育,山东省,威海市,4290,8491,6390.5,6200,0.97,东北大学_2023届毕业生就业质量报告
1670,东北大学,2023,动力工程,硕士,100.0,企业就业,科学研究,山东省,济南市,14721,16325,15523.0,15400,0.992,东北大学_2023届毕业生就业质量报告
1671,东北大学,2023,动力工程,硕士,100.0,企业就业,信息技术,山东省,威海市,15223,19731,17477.0,17000,0.973,东北大学_2023届毕业生就业质量报告
1672,东北大学,2023,动力工程,硕士,100.0,企业就业,公共管理,北京市,北京市,12133,15687,13910.0,14000,1.006,东北大学_2023届毕业生就业质量报告
1673,东北大学,2023,动力工程,硕士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1674,东北大学,2023,动力工程,硕士,100.0,企业就业,电子通信,辽宁省,大连市,13750,17391,15570.5,15200,0.976,东北大学_2023届毕业生就业质量报告
1675,东北大学,2023,动力工程,硕士,100.0,考公,公共管理,山东省,威海市,9585,12134,10859.5,10100,0.93,东北大学_2023届毕业生就业质量报告
1676,东北大学,2023,动力工程,硕士,100.0,升学,教育,北京市,北京市,,,,,,东北大学_2023届毕业生就业质量报告
1677,东北大学,2023,动力工程,硕士,100.0,考公,公共管理,辽宁省,大连市,9551,11533,10542.0,10900,1.034,东北大学_2023届毕业生就业质量报告
1678,东北大学,2023,动力工程,硕士,100.0,企业就业,制造业,浙江省,绍兴市,9572,13100,11336.0,11300,0.997,东北大学_2023届毕业生就业质量报告
1679,东北大学,2023,动力工程,硕士,100.0,企业就业,医疗卫生,湖北省,武汉市,7238,11111,9174.5,9000,0.981,东北大学_2023届毕业生就业质量报告
1680,东北大学,2023,动力工程,硕士,100.0,升学,教育,黑龙江省,哈尔滨市,,,,,,东北大学_2023届毕业生就业质量报告
1681,东北大学,2023,动力工程,硕士,100.0,企业就业,文化传媒,广东省,广州市,8475,11603,10039.0,9800,0.976,东北大学_2023届毕业生就业质量报告
1682,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,辽宁省,沈阳市,5998,8865,7431.5,7300,0.982,东北大学_2023届毕业生就业质量报告
1683,东北大学,2023,动力工程及工程热物理,硕士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1684,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,广东省,珠海市,10587,12013,11300.0,11400,1.009,东北大学_2023届毕业生就业质量报告
1685,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,福建省,泉州市,7033,10158,8595.5,7800,0.907,东北大学_2023届毕业生就业质量报告
1686,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,辽宁省,鞍山市,13846,16516,15181.0,14800,0.975,东北大学_2023届毕业生就业质量报告
1687,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,浙江省,嘉兴市,11037,12939,11988.0,12100,1.009,东北大学_2023届毕业生就业质量报告
1688,东北大学,2023,动力工程及工程热物理,硕士,100.0,考公,公共管理,山东省,济南市,5873,8980,7426.5,6600,0.889,东北大学_2023届毕业生就业质量报告
1689,东北大学,2023,动力工程及工程热物理,硕士,100.0,考公,公共管理,辽宁省,沈阳市,9010,10516,9763.0,9700,0.994,东北大学_2023届毕业生就业质量报告
1690,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,河北省,唐山市,16994,20211,18602.5,17700,0.951,东北大学_2023届毕业生就业质量报告
1691,东北大学,2023,动力工程及工程热物理,硕士,100.0,升学,教育,湖北省,武汉市,,,,,,东北大学_2023届毕业生就业质量报告
1692,东北大学,2023,动力工程及工程热物理,硕士,100.0,灵活就业,科学研究,江苏省,常州市,13377,15959,14668.0,14800,1.009,东北大学_2023届毕业生就业质量报告
1693,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,辽宁省,鞍山市,7008,11784,9396.0,8800,0.937,东北大学_2023届毕业生就业质量报告
1694,东北大学,2023,动力工程及工程热物理,硕士,100.0,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1695,东北大学,2023,动力工程及工程热物理,硕士,100.0,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1696,东北大学,2023,动力工程及工程热物理,硕士,100.0,企业就业,科学研究,北京市,北京市,8451,10489,9470.0,9200,0.971,东北大学_2023届毕业生就业质量报告
1697,东北大学,2023,机械,硕士,100.0,企业就业,制造业,北京市,北京市,10258,13194,11726.0,11200,0.955,东北大学_2023届毕业生就业质量报告
1698,东北大学,2023,机械,硕士,100.0,企业就业,制造业,广东省,广州市,14741,17096,15918.5,15500,0.974,东北大学_2023届毕业生就业质量报告
1699,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,辽宁省,鞍山市,12171,15505,13838.0,13800,0.997,东北大学_2023届毕业生就业质量报告
1700,东北大学,2023,机械工程,硕士,97.9,企业就业,商务服务,北京市,北京市,12295,14851,13573.0,13200,0.973,东北大学_2023届毕业生就业质量报告
1701,东北大学,2023,机械工程,硕士,97.9,灵活就业,制造业,浙江省,绍兴市,9262,11578,10420.0,10400,0.998,东北大学_2023届毕业生就业质量报告
1702,东北大学,2023,机械工程,硕士,97.9,升学,教育,福建省,厦门市,,,,,,东北大学_2023届毕业生就业质量报告
1703,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,山东省,烟台市,11457,15268,13362.5,13200,0.988,东北大学_2023届毕业生就业质量报告
1704,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,广东省,深圳市,6280,8885,7582.5,7700,1.015,东北大学_2023届毕业生就业质量报告
1705,东北大学,2023,机械工程,硕士,97.9,考公,公共管理,福建省,厦门市,7079,11572,9325.5,8900,0.954,东北大学_2023届毕业生就业质量报告
1706,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,辽宁省,大连市,8821,11461,10141.0,10200,1.006,东北大学_2023届毕业生就业质量报告
1707,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,江苏省,无锡市,12581,14904,13742.5,13100,0.953,东北大学_2023届毕业生就业质量报告
1708,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,辽宁省,鞍山市,12442,15052,13747.0,13600,0.989,东北大学_2023届毕业生就业质量报告
1709,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,山东省,青岛市,11656,14206,12931.0,13400,1.036,东北大学_2023届毕业生就业质量报告
1710,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,江苏省,常州市,11850,14811,13330.5,13000,0.975,东北大学_2023届毕业生就业质量报告
1711,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,北京市,北京市,13846,16954,15400.0,14600,0.948,东北大学_2023届毕业生就业质量报告
1712,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,广东省,珠海市,10757,12967,11862.0,11300,0.953,东北大学_2023届毕业生就业质量报告
1713,东北大学,2023,机械工程,硕士,97.9,企业就业,制造业,北京市,北京市,12276,14251,13263.5,13600,1.025,东北大学_2023届毕业生就业质量报告
1714,东北大学,2023,能源动力,硕士,100.0,考公,公共管理,四川省,成都市,8510,10266,9388.0,9700,1.033,东北大学_2023届毕业生就业质量报告
1715,东北大学,2023,能源动力,硕士,100.0,企业就业,能源环保,浙江省,温州市,9881,12026,10953.5,11200,1.023,东北大学_2023届毕业生就业质量报告
1716,东北大学,2023,车辆工程,本科,95.2,升学,教育,福建省,厦门市,,,,,,东北大学_2023届毕业生就业质量报告
1717,东北大学,2023,车辆工程,本科,95.2,企业就业,交通运输,湖北省,宜昌市,11588,14397,12992.5,13400,1.031,东北大学_2023届毕业生就业质量报告
1718,东北大学,2023,车辆工程,本科,95.2,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1719,东北大学,2023,车辆工程,本科,95.2,企业就业,交通运输,辽宁省,沈阳市,12317,16584,14450.5,14300,0.99,东北大学_2023届毕业生就业质量报告
1720,东北大学,2023,车辆工程,本科,95.2,企业就业,交通运输,上海市,上海市,7500,9620,8560.0,9100,1.063,东北大学_2023届毕业生就业质量报告
1721,东北大学,2023,车辆工程,本科,95.2,灵活就业,交通运输,天津市,天津市,13347,15580,14463.5,14000,0.968,东北大学_2023届毕业生就业质量报告
1722,东北大学,2023,车辆工程,本科,95.2,企业就业,交通运输,浙江省,温州市,11270,14397,12833.5,13200,1.029,东北大学_2023届毕业生就业质量报告
1723,东北大学,2023,车辆工程,本科,95.2,考公,公共管理,山东省,济南市,10304,14192,12248.0,12000,0.98,东北大学_2023届毕业生就业质量报告
1724,东北大学,2023,车辆工程,本科,95.2,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1725,东北大学,2023,车辆工程,本科,95.2,升学,教育,福建省,厦门市,,,,,,东北大学_2023届毕业生就业质量报告
1726,东北大学,2023,车辆工程,本科,95.2,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1727,东北大学,2023,车辆工程,本科,95.2,企业就业,交通运输,辽宁省,大连市,11694,13639,12666.5,12800,1.011,东北大学_2023届毕业生就业质量报告
1728,东北大学,2023,车辆工程,本科,95.2,升学,教育,四川省,成都市,,,,,,东北大学_2023届毕业生就业质量报告
1729,东北大学,2023,车辆工程,本科,95.2,升学,教育,上海市,上海市,,,,,,东北大学_2023届毕业生就业质量报告
1730,东北大学,2023,车辆工程,本科,95.2,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1731,东北大学,2023,工业设计,本科,76.9,企业就业,制造业,辽宁省,大连市,8473,12318,10395.5,9400,0.904,东北大学_2023届毕业生就业质量报告
1732,东北大学,2023,工业设计,本科,76.9,升学,教育,北京市,北京市,,,,,,东北大学_2023届毕业生就业质量报告
1733,东北大学,2023,工业设计,本科,76.9,升学,教育,山东省,青岛市,,,,,,东北大学_2023届毕业生就业质量报告
1734,东北大学,2023,工业设计,本科,76.9,升学,教育,山东省,青岛市,,,,,,东北大学_2023届毕业生就业质量报告
1735,东北大学,2023,工业设计,本科,76.9,考公,公共管理,辽宁省,大连市,8311,11953,10132.0,9600,0.947,东北大学_2023届毕业生就业质量报告
1736,东北大学,2023,工业设计,本科,76.9,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1737,东北大学,2023,工业设计,本科,76.9,企业就业,制造业,辽宁省,大连市,11391,13203,12297.0,12100,0.984,东北大学_2023届毕业生就业质量报告
1738,东北大学,2023,工业设计,本科,76.9,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1739,东北大学,2023,工业设计,本科,76.9,企业就业,制造业,辽宁省,大连市,6145,10674,8409.5,8000,0.951,东北大学_2023届毕业生就业质量报告
1740,东北大学,2023,工业设计,本科,76.9,升学,教育,吉林省,长春市,,,,,,东北大学_2023届毕业生就业质量报告
1741,东北大学,2023,工业设计,本科,76.9,企业就业,制造业,辽宁省,鞍山市,5597,8616,7106.5,7000,0.985,东北大学_2023届毕业生就业质量报告
1742,东北大学,2023,工业设计,本科,76.9,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1743,东北大学,2023,工业设计,本科,76.9,升学,教育,浙江省,杭州市,,,,,,东北大学_2023届毕业生就业质量报告
1744,东北大学,2023,工业设计,本科,76.9,企业就业,制造业,辽宁省,鞍山市,8390,12524,10457.0,9900,0.947,东北大学_2023届毕业生就业质量报告
1745,东北大学,2023,工业设计,本科,76.9,升学,教育,上海市,上海市,,,,,,东北大学_2023届毕业生就业质量报告
1746,东北大学,2023,过程装备与控制工程,本科,83.0,灵活就业,建筑业,辽宁省,沈阳市,5611,8113,6862.0,7200,1.049,东北大学_2023届毕业生就业质量报告
1747,东北大学,2023,过程装备与控制工程,本科,83.0,企业就业,采矿冶金,山东省,威海市,6998,10409,8703.5,8300,0.954,东北大学_2023届毕业生就业质量报告
1748,东北大学,2023,过程装备与控制工程,本科,83.0,企业就业,科学研究,河北省,廊坊市,7884,10723,9303.5,8800,0.946,东北大学_2023届毕业生就业质量报告
1749,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,陕西省,咸阳市,,,,,,东北大学_2023届毕业生就业质量报告
1750,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,重庆市,重庆市,,,,,,东北大学_2023届毕业生就业质量报告
1751,东北大学,2023,过程装备与控制工程,本科,83.0,考公,公共管理,山东省,烟台市,8292,11677,9984.5,10200,1.022,东北大学_2023届毕业生就业质量报告
1752,东北大学,2023,过程装备与控制工程,本科,83.0,企业就业,文化传媒,辽宁省,沈阳市,6374,9343,7858.5,6900,0.878,东北大学_2023届毕业生就业质量报告
1753,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1754,东北大学,2023,过程装备与控制工程,本科,83.0,考公,公共管理,辽宁省,沈阳市,9184,12842,11013.0,10900,0.99,东北大学_2023届毕业生就业质量报告
1755,东北大学,2023,过程装备与控制工程,本科,83.0,灵活就业,医疗卫生,辽宁省,沈阳市,8065,11423,9744.0,8600,0.883,东北大学_2023届毕业生就业质量报告
1756,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1757,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,辽宁省,沈阳市,,,,,,东北大学_2023届毕业生就业质量报告
1758,东北大学,2023,过程装备与控制工程,本科,83.0,升学,教育,山东省,青岛市,,,,,,东北大学_2023届毕业生就业质量报告
1759,东北大学,2023,过程装备与控制工程,本科,83.0,企业就业,公共管理,上海市,上海市,6742,11092,8917.0,8600,0.964,东北大学_2023届毕业生就业质量报告
1760,东北大学,2023,过程装备与控制工程,本科,83.0,企业就业,公共管理,辽宁省,大连市,6240,10740,8490.0,7800,0.919,东北大学_2023届毕业生就业质量报告
1761,东北大学,2023,机械工程,本科,91.2,升学,教育,陕西省,咸阳市,,,,,,东北大学_2023届毕业生就业质量报告
1762,东北大学,2023,机械工程,本科,91.2,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1763,东北大学,2023,机械工程,本科,91.2,出国留学,教育,,,,,,,,东北大学_2023届毕业生就业质量报告
1764,东北大学,2023,机械工程,本科,91.2,升学,教育,山东省,青岛市,,,,,,东北大学_2023届毕业生就业质量报告
1765,东北大学,2023,机械工程,本科,91.2,升学,教育,福建省,厦门市,,,,,,东北大学_2023届毕业生就业质量报告
1766,东北大学,2023,机械工程,本科,91.2,企业就业,制造业,四川省,绵阳市,9292,12042,10667.0,11100,1.041,东北大学_2023届毕业生就业质量报告
1767,东北大学,2023,机械工程,本科,91.2,灵活就业,文化传媒,北京市,北京市,12542,14986,13764.0,13400,0.974,东北大学_2023届毕业生就业质量报告
1768,东北大学,2023,机械工程,本科,91.2,考公,公共管理,广东省,东莞市,6800,11013,8906.5,8100,0.909,东北大学_2023届毕业生就业质量报告
1769,东北大学,2023,机械工程,本科,91.2,升学,教育,上海市,上海市,,,,,,东北大学_2023届毕业生就业质量报告
1770,东北大学,2023,机械工程,本科,91.2,企业就业,制造业,江苏省,南通市,10540,14121,12330.5,12200,0.989,东北大学_2023届毕业生就业质量报告
1771,东北大学,2023,机械工程,本科,91.2,企业就业,公共管理,四川省,成都市,10145,12715,11430.0,11600,1.015,东北大学_2023届毕业生就业质量报告
1772,东北大学,2023,机械工程,本科,91.2,升学,教育,吉林省,长春市,,,,,,东北大学_2023届毕业生就业质量报告
1773,东北大学,2023,机械工程,本科,91.2,升学,教育,黑龙江省,哈尔滨市,,,,,,东北大学_2023届毕业生就业质量报告
1774,东北大学,2023,机械工程,本科,91.2,企业就业,制造业,广东省,广州市,7692,10800,9246.0,8300,0.898,东北大学_2023届毕业生就业质量报告
1775,东北大学,2023,机械工程,本科,91.2,企业就业,制造业,江苏省,南京市,11698,13829,12763.5,12300,0.964,东北大学_2023届毕业生就业质量报告
1776,东北大学,2023,导航、制导与控制,博士,100.0,企业就业,采矿冶金,辽宁省,鞍山市,10283,11952,11117.5,11100,0.998,东北大学_2023届毕业生就业质量报告
1777,东北大学,2023,电力电子与电力传动,博士,100.0,高校/科研,科学研究,辽宁省,鞍山市,7698,10869,9283.5,8600,0.926,东北大学_2023届毕业生就业质量报告
1778,东北大学,2023,电力电子与电力传动,博士,100.0,高校/科研,科学研究,辽宁省,沈阳市,22591,25682,24136.5,23600,0.978,东北大学_2023届毕业生就业质量报告
1779,东北大学,2023,电力电子与电力传动,博士,100.0,升学,教育,北京市,北京市,,,,,,东北大学_2023届毕业生就业质量报告
1780,东北大学,2023,电力电子与电力传动,博士,100.0,高校/科研,科学研究,四川省,德阳市,15264,17609,16436.5,16400,0.998,东北大学_2023届毕业生就业质量报告
1781,东北大学,2023,电力电子与电力传动,博士,100.0,待就业,,,,,,,,,东北大学_2023届毕业生就业质量报告
1782,东北大学,2023,电气工程,博士,100.0,高校/科研,科学研究,广东省,珠海市,17888,19955,18921.5,18900,0.999,东北大学_2023届毕业生就业质量报告
1783,东北大学,2023,电子与信息,博士,100.0,升学,教育,辽宁省,大连市,,,,,,东北大学_2023届毕业生就业质量报告
1784,东北大学,2023,检测技术与自动化装置,博士,100.0,企业就业,制造业,山东省,青岛市,18431,21989,20210.0,19700,0.975,东北大学_2023届毕业生就业质量报告
1785,东北大学,2023,检测技术与自动化装置,博士,100.0,企业就业,制造业,江苏省,南通市,18841,22250,20545.5,20300,0.988,东北大学_2023届毕业生就业质量报告
